UID,AN,PID,DN,DP,TN,RL,packageName,version,flagType,partitionId,user,name,intVal,boolVal,floatVal,stringVal,extensionVal,committed
"(UID, 1b4ef239b49e13d)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 59005)","(packageName, com.google.android.videos)","(version, 42680240)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, OneGoogleBarFeature__enabled)","(intVal, None)","(boolVal, 1)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 1)"
"(UID, ab0d548df027d21)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 59006)","(packageName, com.google.android.videos)","(version, 42680240)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, PersistentRoomDatabaseFeature__enabled)","(intVal, None)","(boolVal, 0)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 1)"
"(UID, 69cf19c31c62ec4)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 59007)","(packageName, com.google.android.videos)","(version, 42680240)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, PlaybackUlexLoggingFeature__enabled)","(intVal, None)","(boolVal, 1)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 1)"
"(UID, a9fdec70e7f9071)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 59008)","(packageName, com.google.android.videos)","(version, 42680240)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, PrimesFeature__battery_logging_enable)","(intVal, None)","(boolVal, 0)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 1)"
"(UID, b372b59bfb0e508)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 59009)","(packageName, com.google.android.videos)","(version, 42680240)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, PrimesFeature__clearcut_logging_enabled)","(intVal, None)","(boolVal, 1)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 1)"
"(UID, de56906f0f09552)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 59010)","(packageName, com.google.android.videos)","(version, 42680240)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, PrimesFeature__crash_logging_enabled)","(intVal, None)","(boolVal, 1)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 1)"
"(UID, 375ef669bfde69f)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 59011)","(packageName, com.google.android.videos)","(version, 42680240)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, PrimesFeature__jank_logging_enabled)","(intVal, None)","(boolVal, 0)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 1)"
"(UID, 1f28d2db78d247e)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 59012)","(packageName, com.google.android.videos)","(version, 42680240)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, PrimesFeature__memory_logging_enabled)","(intVal, None)","(boolVal, 1)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 1)"
"(UID, 7fbf09b2548df05)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 59013)","(packageName, com.google.android.videos)","(version, 42680240)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, PrimesFeature__network_logging_enabled)","(intVal, None)","(boolVal, 1)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 1)"
"(UID, 0aa3a295277af7e)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 59014)","(packageName, com.google.android.videos)","(version, 42680240)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, PrimesFeature__odyssey_logging_enabled)","(intVal, None)","(boolVal, 1)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 1)"
"(UID, bb6f8900b95b077)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 59015)","(packageName, com.google.android.videos)","(version, 42680240)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, PrimesFeature__package_logging_enabled)","(intVal, None)","(boolVal, 1)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 1)"
"(UID, 6657d9f1b1e96af)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 59016)","(packageName, com.google.android.videos)","(version, 42680240)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, PrimesFeature__rpc_caching_logging_enabled)","(intVal, None)","(boolVal, 1)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 1)"
"(UID, 677e4d294f4ba65)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 59017)","(packageName, com.google.android.videos)","(version, 42680240)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, PrimesFeature__timer_logging_enabled)","(intVal, None)","(boolVal, 1)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 1)"
"(UID, 1f220d8a4e0c332)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 59018)","(packageName, com.google.android.videos)","(version, 42680240)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, RichNotificationFeature__backoff_delay_multiplier)","(intVal, None)","(boolVal, None)","(floatVal, 1.6)","(stringVal, None)","(extensionVal, None)","(committed, 1)"
"(UID, c9007ff7a6cc236)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 59019)","(packageName, com.google.android.videos)","(version, 42680240)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, RichNotificationFeature__backoff_effective_duration_seconds)","(intVal, 14400)","(boolVal, None)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 1)"
"(UID, 532d491ccdff8b2)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 59020)","(packageName, com.google.android.videos)","(version, 42680240)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, RichNotificationFeature__backoff_max_delay_seconds)","(intVal, 7200)","(boolVal, None)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 1)"
"(UID, 1b23ffc1354c082)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 59021)","(packageName, com.google.android.videos)","(version, 42680240)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, RichNotificationFeature__backoff_min_delay_seconds)","(intVal, 60)","(boolVal, None)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 1)"
"(UID, 186e2a5249b3851)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 59022)","(packageName, com.google.android.videos)","(version, 42680240)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, RichNotificationFeature__backoff_recover_multiplier)","(intVal, None)","(boolVal, None)","(floatVal, 1.6)","(stringVal, None)","(extensionVal, None)","(committed, 1)"
"(UID, 86c253a96ffa2f0)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 59023)","(packageName, com.google.android.videos)","(version, 42680240)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, RichNotificationFeature__enabled)","(intVal, None)","(boolVal, 1)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 1)"
"(UID, 5bad91c44738747)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 59024)","(packageName, com.google.android.videos)","(version, 42680240)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, RichNotificationFeature__enabled_settings)","(intVal, None)","(boolVal, 0)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 1)"
"(UID, 36c3f39d79ca7e9)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 59025)","(packageName, com.google.android.videos)","(version, 42680240)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, RichNotificationFeature__task_delay_seconds)","(intVal, 900)","(boolVal, None)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 1)"
"(UID, caece6ddc06e275)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 59026)","(packageName, com.google.android.videos)","(version, 42680240)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, RpcFeature__auth_token_cache_duration_millis)","(intVal, 3600000)","(boolVal, None)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 1)"
"(UID, d6edebc41eb6ffe)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 59027)","(packageName, com.google.android.videos)","(version, 42680240)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, RpcFeature__backoff_multiplier)","(intVal, None)","(boolVal, None)","(floatVal, 1.2)","(stringVal, None)","(extensionVal, None)","(committed, 1)"
"(UID, 8f0997aa85d9788)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 59028)","(packageName, com.google.android.videos)","(version, 42680240)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, RpcFeature__deadline_seconds)","(intVal, 15)","(boolVal, None)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 1)"
"(UID, 537f62fa15b76a7)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 59029)","(packageName, com.google.android.videos)","(version, 42680240)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, RpcFeature__drm_deadline_seconds)","(intVal, 42)","(boolVal, None)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 1)"
"(UID, f771b319b44b837)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 59030)","(packageName, com.google.android.videos)","(version, 42680240)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, RpcFeature__initial_backoff_time_millis)","(intVal, 1000)","(boolVal, None)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 1)"
"(UID, dae522de410b49e)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 59031)","(packageName, com.google.android.videos)","(version, 42680240)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, RpcFeature__max_backoff_delay_time_millis)","(intVal, 120000)","(boolVal, None)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 1)"
