UID,AN,PID,DN,DP,TN,RL,packageName,version,flagType,partitionId,user,name,intVal,boolVal,floatVal,stringVal,extensionVal,committed
"(UID, 3a48b378c3f5cfc)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 11743)","(packageName, com.google.android.gms.accountsettings)","(version, 224)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, Guard__launch_screen_enabled)","(intVal, None)","(boolVal, 1)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 0)"
"(UID, 3b0cf46954dc981)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 11744)","(packageName, com.google.android.gms.accountsettings)","(version, 224)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, Guard__legacy_ma_purging_enabled)","(intVal, None)","(boolVal, 1)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 0)"
"(UID, 4b0dfe02cc01278)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 11745)","(packageName, com.google.android.gms.accountsettings)","(version, 224)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, Guard__load_owner_error_fix_enabled)","(intVal, None)","(boolVal, 1)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 0)"
"(UID, 732bf97124f3eb2)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 11746)","(packageName, com.google.android.gms.accountsettings)","(version, 224)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, Guard__local_profile_name_retrieval_enabled)","(intVal, None)","(boolVal, 0)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 0)"
"(UID, 812aa0dfa07d0b1)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 11747)","(packageName, com.google.android.gms.accountsettings)","(version, 224)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, Guard__local_resource_producer_release_owner_result_enabled)","(intVal, None)","(boolVal, 1)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 0)"
"(UID, 252ae9b3f7537b4)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 11748)","(packageName, com.google.android.gms.accountsettings)","(version, 224)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, Guard__locale_language_tag_compat_enabled)","(intVal, None)","(boolVal, 1)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 0)"
"(UID, cba61cd2c33b163)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 11749)","(packageName, com.google.android.gms.accountsettings)","(version, 224)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, Guard__log_bottom_menu_drawer_taps_enabled)","(intVal, None)","(boolVal, 1)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 0)"
"(UID, 2b9e49681ef9174)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 11750)","(packageName, com.google.android.gms.accountsettings)","(version, 224)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, Guard__log_cronet_init_errors_enabled)","(intVal, None)","(boolVal, 1)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 0)"
"(UID, 2db32ba1812d56f)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 11751)","(packageName, com.google.android.gms.accountsettings)","(version, 224)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, Guard__log_utm_params_enabled)","(intVal, None)","(boolVal, 1)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 0)"
"(UID, cb0678fc7da265c)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 11752)","(packageName, com.google.android.gms.accountsettings)","(version, 224)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, Guard__logger_model_enabled)","(intVal, None)","(boolVal, 1)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 0)"
"(UID, de2dc782e7d7531)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 11753)","(packageName, com.google.android.gms.accountsettings)","(version, 224)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, Guard__material_chips_enabled)","(intVal, None)","(boolVal, 1)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 0)"
"(UID, c613e4025c984bf)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 11754)","(packageName, com.google.android.gms.accountsettings)","(version, 224)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, Guard__minimize_loading_spinner_enabled)","(intVal, None)","(boolVal, 1)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 0)"
"(UID, 6b4c2bd06181924)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 11755)","(packageName, com.google.android.gms.accountsettings)","(version, 224)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, Guard__missing_alternative_handling_enabled)","(intVal, None)","(boolVal, 1)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 0)"
"(UID, 703f43fbd075b46)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 11756)","(packageName, com.google.android.gms.accountsettings)","(version, 224)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, Guard__new_add_account_action_enabled)","(intVal, None)","(boolVal, 1)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 0)"
"(UID, 224fd532019de9f)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 11757)","(packageName, com.google.android.gms.accountsettings)","(version, 224)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, Guard__new_clp_cards_enabled)","(intVal, None)","(boolVal, 1)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 0)"
"(UID, a5bdd43a8ebb3ba)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 11758)","(packageName, com.google.android.gms.accountsettings)","(version, 224)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, Guard__new_database_purging_handling_enabled)","(intVal, None)","(boolVal, 1)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 0)"
"(UID, 46bd2d209b485cb)","(AN, Google Play Services)","(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 11759)","(packageName, com.google.android.gms.accountsettings)","(version, 224)","(flagType, 0)","(partitionId, 0)","(user, heisenbergcarro@gmail.com)","(name, Guard__new_message_handling_enabled)","(intVal, None)","(boolVal, 1)","(floatVal, None)","(stringVal, None)","(extensionVal, None)","(committed, 0)"
